index,S:all,I1:all,I2:all,R1:all,R2:all,S1:all,S2:all,I12:all,I21:all,beta:all,psi:all,i:all,gamma:all,alpha:all,e:all,d:all,sto:all,rep:MadeiraMildCases__ecdc__inc,rep:MadeiraSevereCases__ecdc__inc,phi:all,log_like
5939,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5940,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5941,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5942,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5943,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5944,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5945,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5946,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5947,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5948,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5949,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5950,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5951,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5952,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5953,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5954,0.953922,1.23662e-11,0.000207015,1.5389e-07,0.0122972,1.60417e-08,0.0182115,0,0,16.6995,1.90075,5.30431e-15,1.23387,268.365,0.561318,-0.803158,0.1,0.913719,0.975232,0.1,227.409
5955,0.958221,2.67185e-12,0.000138892,1.64941e-07,0.00555787,8.04523e-09,0.0161306,0,0,13.5793,1.01456,9.58332e-15,1.54629,290.834,0.589427,-0.796226,0.1,0.954899,0.985109,0.1,228.953
5956,0.958221,2.67185e-12,0.000138892,1.64941e-07,0.00555787,8.04523e-09,0.0161306,0,0,13.5793,1.01456,9.58332e-15,1.54629,290.834,0.589427,-0.796226,0.1,0.954899,0.985109,0.1,228.953
5957,0.958221,2.67185e-12,0.000138892,1.64941e-07,0.00555787,8.04523e-09,0.0161306,0,0,13.5793,1.01456,9.58332e-15,1.54629,290.834,0.589427,-0.796226,0.1,0.954899,0.985109,0.1,228.953
5958,0.958221,2.67185e-12,0.000138892,1.64941e-07,0.00555787,8.04523e-09,0.0161306,0,0,13.5793,1.01456,9.58332e-15,1.54629,290.834,0.589427,-0.796226,0.1,0.954899,0.985109,0.1,228.953
5959,0.96419,4.42271e-12,0.000178766,6.79816e-08,0.00632025,6.27559e-09,0.00800912,0,0,13.2795,1.05156,2.30741e-14,1.5294,305.881,0.596778,-0.806352,0.1,0.934043,0.98442,0.1,229.225
5960,0.974505,4.06581e-12,0.000306071,1.82152e-07,0.00643066,4.12604e-09,0.0115333,0,0,12.0906,1.56111,1.60198e-14,1.74695,300.816,0.58824,-0.794626,0.1,0.927498,0.978536,0.1,226.673
5961,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5962,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5963,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5964,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5965,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5966,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5967,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5968,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5969,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5970,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5971,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5972,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5973,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5974,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5975,0.965292,3.828e-11,0.000382572,1.34739e-07,0.006177,1.16991e-08,0.00830296,0,0,10.9604,1.51849,5.32799e-14,2.02368,295.331,0.590454,-0.777934,0.1,0.548427,0.944696,0.1,223.208
5976,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5977,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5978,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5979,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5980,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5981,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5982,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5983,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5984,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5985,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5986,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5987,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5988,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5989,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5990,0.955765,2.18936e-10,0.000385656,1.76559e-07,0.024377,8.54345e-08,0.0163635,0,0,10.3971,1.72179,4.35701e-14,2.21904,259.955,0.545679,-0.752401,0.1,0.679765,0.947048,0.1,218.045
5991,0.961747,2.79122e-10,0.000320204,5.06935e-08,0.0222122,6.22767e-08,0.0149654,0,0,10.5609,1.85007,1.86655e-14,2.27572,277.491,0.482271,-0.719457,0.1,0.752546,0.938816,0.1,219.582
5992,0.983864,5.68802e-10,0.00019231,3.86347e-08,0.0046684,1.01214e-08,0.00254703,0,0,12.1168,1.388,4.19795e-13,1.91646,367.545,0.590941,-0.739045,0.1,0.573034,0.938085,0.1,221.478
5993,0.983864,5.68802e-10,0.00019231,3.86347e-08,0.0046684,1.01214e-08,0.00254703,0,0,12.1168,1.388,4.19795e-13,1.91646,367.545,0.590941,-0.739045,0.1,0.573034,0.938085,0.1,221.478
5994,0.982338,1.07088e-10,0.000241895,6.50063e-08,0.00681626,1.69691e-08,0.00621619,0,0,13.9961,0.606264,4.31448e-13,1.54443,316.839,0.59536,-0.76463,0.1,0.477589,0.938126,0.1,221.365
5995,0.982338,1.07088e-10,0.000241895,6.50063e-08,0.00681626,1.69691e-08,0.00621619,0,0,13.9961,0.606264,4.31448e-13,1.54443,316.839,0.59536,-0.76463,0.1,0.477589,0.938126,0.1,221.365
5996,0.96425,3.28604e-11,0.000204111,1.67386e-08,0.0113703,3.11427e-08,0.0120314,0,0,17.043,0.318477,4.30294e-13,1.24311,366.137,0.582594,-0.796932,0.1,0.742805,0.961971,0.1,224.855
5997,0.96425,3.28604e-11,0.000204111,1.67386e-08,0.0113703,3.11427e-08,0.0120314,0,0,17.043,0.318477,4.30294e-13,1.24311,366.137,0.582594,-0.796932,0.1,0.742805,0.961971,0.1,224.855
5998,0.96425,3.28604e-11,0.000204111,1.67386e-08,0.0113703,3.11427e-08,0.0120314,0,0,17.043,0.318477,4.30294e-13,1.24311,366.137,0.582594,-0.796932,0.1,0.742805,0.961971,0.1,224.855
5999,0.96425,3.28604e-11,0.000204111,1.67386e-08,0.0113703,3.11427e-08,0.0120314,0,0,17.043,0.318477,4.30294e-13,1.24311,366.137,0.582594,-0.796932,0.1,0.742805,0.961971,0.1,224.855
6000,0.96425,3.28604e-11,0.000204111,1.67386e-08,0.0113703,3.11427e-08,0.0120314,0,0,17.043,0.318477,4.30294e-13,1.24311,366.137,0.582594,-0.796932,0.1,0.742805,0.961971,0.1,224.855
6001,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6002,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6003,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6004,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6005,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6006,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6007,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6008,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6009,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6010,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6011,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6012,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6013,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6014,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6015,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6016,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6017,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6018,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6019,0.958304,4.8919e-11,0.000182158,2.27192e-08,0.00700739,1.13355e-08,0.0101361,0,0,13.2229,0.290873,1.56139e-13,1.75883,372.284,0.472156,-0.752988,0.1,0.875346,0.955693,0.1,226.786
6020,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6021,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6022,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6023,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6024,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6025,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6026,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6027,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6028,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6029,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6030,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6031,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6032,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6033,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6034,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6035,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6036,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6037,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6038,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6039,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6040,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6041,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6042,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6043,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6044,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6045,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6046,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6047,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6048,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6049,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6050,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6051,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6052,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6053,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6054,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6055,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6056,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6057,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6058,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6059,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
6060,0.958839,2.56999e-11,0.000272398,1.22531e-08,0.0087472,1.99634e-08,0.00861665,0,0,13.8648,0.410538,1.73109e-13,1.59957,387.525,0.51084,-0.782318,0.1,0.732027,0.954339,0.1,226.531
