index,S:all,I1:all,I2:all,R1:all,R2:all,S1:all,S2:all,I12:all,I21:all,beta:all,psi:all,i:all,gamma:all,alpha:all,e:all,d:all,sto:all,rep:MadeiraMildCases__ecdc__inc,rep:MadeiraSevereCases__ecdc__inc,phi:all,log_like
654,0.968023,2.64982e-08,0.000203775,5.55366e-07,0.00973341,4.7622e-09,0.014873,0,0,16.112,0.257292,2.47996e-13,1.28155,249.731,0.54297,-0.80483,0.1,0.96576,0.957508,0.1,218.745
655,0.972015,9.74857e-09,0.000252904,8.56102e-07,0.00568767,4.50279e-09,0.00712269,0,0,15.2585,0.235106,2.86963e-13,1.39253,266.018,0.496174,-0.803228,0.1,0.952635,0.962503,0.1,218.926
656,0.965509,4.75312e-09,0.000357285,4.91867e-07,0.0113848,3.12681e-09,0.00725527,0,0,15.3084,0.227679,2.94146e-13,1.36693,265.751,0.44819,-0.815874,0.1,0.956796,0.942023,0.1,216.788
657,0.959627,7.50415e-09,0.000323352,1.03653e-06,0.0194191,3.64319e-09,0.00958257,0,0,16.4076,0.175563,8.39229e-14,1.26961,291.02,0.460843,-0.814081,0.1,0.945079,0.953386,0.1,216.584
658,0.959627,7.50415e-09,0.000323352,1.03653e-06,0.0194191,3.64319e-09,0.00958257,0,0,16.4076,0.175563,8.39229e-14,1.26961,291.02,0.460843,-0.814081,0.1,0.945079,0.953386,0.1,216.584
659,0.959627,7.50415e-09,0.000323352,1.03653e-06,0.0194191,3.64319e-09,0.00958257,0,0,16.4076,0.175563,8.39229e-14,1.26961,291.02,0.460843,-0.814081,0.1,0.945079,0.953386,0.1,216.584
660,0.959627,7.50415e-09,0.000323352,1.03653e-06,0.0194191,3.64319e-09,0.00958257,0,0,16.4076,0.175563,8.39229e-14,1.26961,291.02,0.460843,-0.814081,0.1,0.945079,0.953386,0.1,216.584
661,0.96326,5.63402e-09,0.000248942,1.62187e-06,0.0116896,8.16844e-09,0.0125401,0,0,19.543,0.169852,1.22636e-13,1.0721,302.029,0.4565,-0.811102,0.1,0.98702,0.9425,0.1,216.968
662,0.970506,4.72596e-09,0.000237937,1.57028e-06,0.0100743,1.32805e-09,0.0188406,0,0,19.8693,0.154341,4.12483e-13,1.03846,327.631,0.509341,-0.814511,0.1,0.990988,0.9893,0.1,216.24
663,0.96957,5.90064e-09,0.000296059,1.61892e-06,0.00560801,6.43287e-09,0.0197478,0,0,19.8884,0.0583869,5.70212e-13,1.11554,315.886,0.432721,-0.803173,0.1,0.988063,0.971938,0.1,211.619
664,0.96957,5.90064e-09,0.000296059,1.61892e-06,0.00560801,6.43287e-09,0.0197478,0,0,19.8884,0.0583869,5.70212e-13,1.11554,315.886,0.432721,-0.803173,0.1,0.988063,0.971938,0.1,211.619
665,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
666,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
667,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
668,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
669,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
670,0.97352,2.13751e-08,0.000263636,3.01569e-06,0.00368254,3.89333e-08,0.0210312,0,0,16.273,0.0345206,1.91507e-13,1.53454,307.856,0.347619,-0.75423,0.1,0.98903,0.95894,0.1,207.614
671,0.974222,1.50996e-08,0.000396039,2.97968e-06,0.00214147,2.24636e-08,0.0218388,0,0,15.4891,0.0546579,8.65292e-14,1.62804,299.728,0.249388,-0.765655,0.1,0.987556,0.950839,0.1,207.472
672,0.974222,1.50996e-08,0.000396039,2.97968e-06,0.00214147,2.24636e-08,0.0218388,0,0,15.4891,0.0546579,8.65292e-14,1.62804,299.728,0.249388,-0.765655,0.1,0.987556,0.950839,0.1,207.472
673,0.962939,2.22761e-08,0.000537107,1.77482e-06,0.00386078,1.77787e-08,0.0124782,0,0,12.9107,0.159682,3.41947e-13,1.96802,317.73,0.309581,-0.724513,0.1,0.988183,0.948706,0.1,205.729
674,0.95764,1.55026e-08,0.000633157,8.05057e-07,0.00498147,1.4593e-08,0.00390049,0,0,11.8036,0.180384,8.48821e-13,2.14908,306.012,0.340555,-0.729234,0.1,0.993947,0.967318,0.1,206.559
675,0.95764,1.55026e-08,0.000633157,8.05057e-07,0.00498147,1.4593e-08,0.00390049,0,0,11.8036,0.180384,8.48821e-13,2.14908,306.012,0.340555,-0.729234,0.1,0.993947,0.967318,0.1,206.559
676,0.95764,1.55026e-08,0.000633157,8.05057e-07,0.00498147,1.4593e-08,0.00390049,0,0,11.8036,0.180384,8.48821e-13,2.14908,306.012,0.340555,-0.729234,0.1,0.993947,0.967318,0.1,206.559
677,0.955575,8.57785e-09,0.00054063,5.73902e-07,0.00759041,1.03455e-08,0.00274371,0,0,11.4517,0.167834,1.04163e-12,2.20452,327.358,0.349238,-0.74149,0.1,0.992805,0.95704,0.1,209.581
678,0.955575,8.57785e-09,0.00054063,5.73902e-07,0.00759041,1.03455e-08,0.00274371,0,0,11.4517,0.167834,1.04163e-12,2.20452,327.358,0.349238,-0.74149,0.1,0.992805,0.95704,0.1,209.581
679,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
680,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
681,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
682,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
683,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
684,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
685,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
686,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
687,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
688,0.962841,7.49625e-09,0.000552853,1.90866e-06,0.00402964,1.45725e-08,0.0033014,0,0,11.6919,0.124608,2.25959e-13,2.17604,355.763,0.306385,-0.739578,0.1,0.991234,0.959496,0.1,209.977
689,0.958372,2.15513e-08,0.000462267,1.33504e-06,0.00356408,4.23375e-08,0.00668873,0,0,10.4873,0.0819502,6.85758e-13,2.37194,316.93,0.385049,-0.742751,0.1,0.993946,0.944375,0.1,208.134
690,0.953207,2.40422e-08,0.00044395,6.76884e-07,0.00911876,6.59881e-08,0.0072832,0,0,10.4774,0.126519,5.19983e-13,2.42679,264.4,0.375551,-0.749347,0.1,0.990582,0.959958,0.1,209.001
691,0.953207,2.40422e-08,0.00044395,6.76884e-07,0.00911876,6.59881e-08,0.0072832,0,0,10.4774,0.126519,5.19983e-13,2.42679,264.4,0.375551,-0.749347,0.1,0.990582,0.959958,0.1,209.001
692,0.953207,2.40422e-08,0.00044395,6.76884e-07,0.00911876,6.59881e-08,0.0072832,0,0,10.4774,0.126519,5.19983e-13,2.42679,264.4,0.375551,-0.749347,0.1,0.990582,0.959958,0.1,209.001
693,0.959185,8.07903e-09,0.000381167,2.54264e-07,0.00371165,9.26827e-08,0.00238627,0,0,13.2614,0.301895,2.41896e-13,1.82316,243.133,0.454889,-0.765716,0.1,0.990561,0.98315,0.1,215.271
694,0.959185,8.07903e-09,0.000381167,2.54264e-07,0.00371165,9.26827e-08,0.00238627,0,0,13.2614,0.301895,2.41896e-13,1.82316,243.133,0.454889,-0.765716,0.1,0.990561,0.98315,0.1,215.271
695,0.959185,8.07903e-09,0.000381167,2.54264e-07,0.00371165,9.26827e-08,0.00238627,0,0,13.2614,0.301895,2.41896e-13,1.82316,243.133,0.454889,-0.765716,0.1,0.990561,0.98315,0.1,215.271
696,0.959989,4.61341e-09,0.000326757,2.14929e-07,0.00289688,1.07269e-07,0.00122257,0,0,13.0668,0.39114,9.22572e-14,1.96085,209.061,0.390633,-0.74057,0.1,0.981152,0.961137,0.1,217.442
697,0.959989,4.61341e-09,0.000326757,2.14929e-07,0.00289688,1.07269e-07,0.00122257,0,0,13.0668,0.39114,9.22572e-14,1.96085,209.061,0.390633,-0.74057,0.1,0.981152,0.961137,0.1,217.442
698,0.966218,8.66111e-09,0.000280208,2.16151e-07,0.00130222,2.74782e-08,0.00190123,0,0,12.3846,0.939798,2.44019e-13,1.98017,179.868,0.457136,-0.737653,0.1,0.991023,0.973985,0.1,218.875
699,0.966218,8.66111e-09,0.000280208,2.16151e-07,0.00130222,2.74782e-08,0.00190123,0,0,12.3846,0.939798,2.44019e-13,1.98017,179.868,0.457136,-0.737653,0.1,0.991023,0.973985,0.1,218.875
700,0.960075,1.16162e-08,0.000228724,2.79654e-07,0.00163285,6.71343e-08,0.00284545,0,0,10.2728,0.375364,2.4491e-13,2.35974,199.877,0.463658,-0.746423,0.1,0.991368,0.97605,0.1,217.599
701,0.960075,1.16162e-08,0.000228724,2.79654e-07,0.00163285,6.71343e-08,0.00284545,0,0,10.2728,0.375364,2.4491e-13,2.35974,199.877,0.463658,-0.746423,0.1,0.991368,0.97605,0.1,217.599
702,0.960075,1.16162e-08,0.000228724,2.79654e-07,0.00163285,6.71343e-08,0.00284545,0,0,10.2728,0.375364,2.4491e-13,2.35974,199.877,0.463658,-0.746423,0.1,0.991368,0.97605,0.1,217.599
703,0.965254,6.28715e-09,0.000256427,2.7513e-07,0.00213007,7.15613e-08,0.000581253,0,0,9.89051,0.972066,3.8873e-13,2.44727,214.706,0.44374,-0.732701,0.1,0.993968,0.968853,0.1,216.982
704,0.956874,1.0462e-08,0.000198346,1.52677e-07,0.00447785,4.56304e-08,0.000492379,0,0,11.8337,0.713524,7.39738e-13,1.88323,261.774,0.530304,-0.762081,0.1,0.996357,0.972253,0.1,219.362
705,0.956874,1.0462e-08,0.000198346,1.52677e-07,0.00447785,4.56304e-08,0.000492379,0,0,11.8337,0.713524,7.39738e-13,1.88323,261.774,0.530304,-0.762081,0.1,0.996357,0.972253,0.1,219.362
706,0.956874,1.0462e-08,0.000198346,1.52677e-07,0.00447785,4.56304e-08,0.000492379,0,0,11.8337,0.713524,7.39738e-13,1.88323,261.774,0.530304,-0.762081,0.1,0.996357,0.972253,0.1,219.362
707,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
708,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
709,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
710,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
711,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
712,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
713,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
714,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
715,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
716,0.962651,3.71211e-09,0.000158307,1.41808e-07,0.00415469,3.5774e-08,0.000534343,0,0,14.5908,0.46842,3.83719e-13,1.52218,258.785,0.528072,-0.77424,0.1,0.996487,0.986204,0.1,223.438
717,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
718,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
719,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
720,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
721,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
722,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
723,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
724,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
725,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
726,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
727,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
728,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
729,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
730,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
731,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
732,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
733,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
734,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
735,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
736,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
737,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
738,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
739,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
740,0.959757,6.76657e-09,0.000172687,6.64638e-08,0.00457813,1.26377e-08,0.000401976,0,0,12.8373,0.994388,4.32266e-13,1.67217,254.051,0.565327,-0.789456,0.1,0.993446,0.967923,0.1,224.246
741,0.96719,4.65399e-09,0.000186493,5.51254e-07,0.00202781,8.45466e-09,0.00128879,0,0,15.3989,1.06173,3.54902e-13,1.35046,251.47,0.568362,-0.800239,0.1,0.990718,0.975703,0.1,222.827
742,0.959839,2.73063e-09,0.00015822,7.15446e-07,0.00221409,1.32445e-08,0.000900623,0,0,13.6183,0.702458,3.42295e-13,1.60027,269.657,0.580396,-0.772488,0.1,0.99295,0.979798,0.1,222.284
743,0.959839,2.73063e-09,0.00015822,7.15446e-07,0.00221409,1.32445e-08,0.000900623,0,0,13.6183,0.702458,3.42295e-13,1.60027,269.657,0.580396,-0.772488,0.1,0.99295,0.979798,0.1,222.284
744,0.959839,2.73063e-09,0.00015822,7.15446e-07,0.00221409,1.32445e-08,0.000900623,0,0,13.6183,0.702458,3.42295e-13,1.60027,269.657,0.580396,-0.772488,0.1,0.99295,0.979798,0.1,222.284
745,0.959839,2.73063e-09,0.00015822,7.15446e-07,0.00221409,1.32445e-08,0.000900623,0,0,13.6183,0.702458,3.42295e-13,1.60027,269.657,0.580396,-0.772488,0.1,0.99295,0.979798,0.1,222.284
746,0.956276,6.58127e-09,0.000204607,7.54579e-07,0.00323075,1.6327e-08,0.00132272,0,0,11.9402,0.915611,5.60997e-13,1.92666,341.834,0.577782,-0.748018,0.1,0.995991,0.973757,0.1,218.616
747,0.956276,6.58127e-09,0.000204607,7.54579e-07,0.00323075,1.6327e-08,0.00132272,0,0,11.9402,0.915611,5.60997e-13,1.92666,341.834,0.577782,-0.748018,0.1,0.995991,0.973757,0.1,218.616
748,0.956276,6.58127e-09,0.000204607,7.54579e-07,0.00323075,1.6327e-08,0.00132272,0,0,11.9402,0.915611,5.60997e-13,1.92666,341.834,0.577782,-0.748018,0.1,0.995991,0.973757,0.1,218.616
749,0.956276,6.58127e-09,0.000204607,7.54579e-07,0.00323075,1.6327e-08,0.00132272,0,0,11.9402,0.915611,5.60997e-13,1.92666,341.834,0.577782,-0.748018,0.1,0.995991,0.973757,0.1,218.616
750,0.956276,6.58127e-09,0.000204607,7.54579e-07,0.00323075,1.6327e-08,0.00132272,0,0,11.9402,0.915611,5.60997e-13,1.92666,341.834,0.577782,-0.748018,0.1,0.995991,0.973757,0.1,218.616
751,0.958094,2.17095e-09,0.000199379,1.15943e-06,0.00445722,7.93317e-08,0.00127846,0,0,10.5188,1.28149,2.05372e-13,2.10343,385.727,0.582277,-0.763002,0.1,0.997867,0.964407,0.1,219.424
752,0.958094,2.17095e-09,0.000199379,1.15943e-06,0.00445722,7.93317e-08,0.00127846,0,0,10.5188,1.28149,2.05372e-13,2.10343,385.727,0.582277,-0.763002,0.1,0.997867,0.964407,0.1,219.424
753,0.958094,2.17095e-09,0.000199379,1.15943e-06,0.00445722,7.93317e-08,0.00127846,0,0,10.5188,1.28149,2.05372e-13,2.10343,385.727,0.582277,-0.763002,0.1,0.997867,0.964407,0.1,219.424
754,0.955297,2.39764e-09,0.000209339,1.57821e-06,0.00324359,3.70902e-08,0.00157105,0,0,9.72269,1.37278,8.43734e-14,2.41348,373.533,0.578641,-0.75963,0.1,0.998968,0.948267,0.1,218.082
755,0.955297,2.39764e-09,0.000209339,1.57821e-06,0.00324359,3.70902e-08,0.00157105,0,0,9.72269,1.37278,8.43734e-14,2.41348,373.533,0.578641,-0.75963,0.1,0.998968,0.948267,0.1,218.082
756,0.955435,3.32244e-09,0.000122205,1.29124e-06,0.00207308,7.27289e-08,0.00201692,0,0,12.3868,1.16888,1.98747e-13,1.80761,322.292,0.578501,-0.793483,0.1,0.9991,0.939085,0.1,217.394
757,0.961318,8.19377e-09,0.000196654,1.17714e-07,0.00218714,5.74233e-08,0.000885464,0,0,9.38308,0.843268,9.18813e-13,2.2989,353.272,0.589436,-0.808601,0.1,0.998591,0.932452,0.1,216.652
758,0.961318,8.19377e-09,0.000196654,1.17714e-07,0.00218714,5.74233e-08,0.000885464,0,0,9.38308,0.843268,9.18813e-13,2.2989,353.272,0.589436,-0.808601,0.1,0.998591,0.932452,0.1,216.652
759,0.972048,1.57396e-08,0.000192475,1.10976e-07,0.00349418,1.14832e-07,0.000344338,0,0,11.1247,0.938464,7.40416e-13,1.82441,400.696,0.589759,-0.816,0.1,0.998738,0.950672,0.1,217.363
760,0.972048,1.57396e-08,0.000192475,1.10976e-07,0.00349418,1.14832e-07,0.000344338,0,0,11.1247,0.938464,7.40416e-13,1.82441,400.696,0.589759,-0.816,0.1,0.998738,0.950672,0.1,217.363
761,0.972048,1.57396e-08,0.000192475,1.10976e-07,0.00349418,1.14832e-07,0.000344338,0,0,11.1247,0.938464,7.40416e-13,1.82441,400.696,0.589759,-0.816,0.1,0.998738,0.950672,0.1,217.363
762,0.961501,5.9313e-09,0.000127515,3.74631e-07,0.00414974,3.59691e-08,0.000161457,0,0,13.308,1.58571,3.62404e-13,1.55867,394.673,0.589905,-0.805207,0.1,0.999527,0.964699,0.1,223.24
763,0.967131,5.6252e-09,0.000214063,4.27618e-07,0.00223726,2.29051e-08,0.000243033,0,0,11.752,1.59596,1.55678e-13,1.93489,360.399,0.565085,-0.782822,0.1,0.998812,0.983717,0.1,221.089
764,0.967131,5.6252e-09,0.000214063,4.27618e-07,0.00223726,2.29051e-08,0.000243033,0,0,11.752,1.59596,1.55678e-13,1.93489,360.399,0.565085,-0.782822,0.1,0.998812,0.983717,0.1,221.089
765,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
766,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
767,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
768,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
769,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
770,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
771,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
772,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
773,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
774,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
775,0.975534,4.96901e-08,0.000315271,4.0519e-07,0.00328326,3.29641e-08,0.000451075,0,0,9.5757,1.28814,1.78049e-13,2.39408,387.297,0.566241,-0.758326,0.1,0.995924,0.962244,0.1,217.894
